30,24,79,98,71,29,16,46,32,89,97,47,60,64,23,94,18,91,13,84,80,88,63,52,49,26,92,41,4,96,10,68,58,2,45,70,54,95,28,56,42,59,100,69,20,11,53,33,66,43,38,40,61,50,39,27,51,25,5,19,31,57,35,74,55,62,34,75,73,8,99,72,44,76,15,6,1,77,14,82
56,34,94,32,38,20,81,35,96,82,60,5,85,14,59,63,99,42,7,10,4,88,22,6,49,83,86,47,80,54,50,17,44,29,3,71,25,64,18,16,58,93,11,92,1,24,15,79,70,100,76,52,31,12,33,43,97,98,90,28,46,67,45,2,9,72,61,19,55,30,73,68,74,89,87,78,13,57,37,39
6,34,73,99,16,68,14,17,3,66,46,90,31,4,49,1,94,67,21,30,70,88,60,72,75,32,29,63,57,84,76,96,7,92,69,85,9,65,35,100,25,11,20,80,22,97,45,48,2,37,71,52,64,5,91,95,82,55,33,81,89,42,83,23,54,40,86,18,24,38,36,78,39,44,10,50,41,27,79,26
20,42,45,41,3,21,94,23,85,80,83,49,71,63,84,72,19,66,50,48,88,8,29,14,24,38,16,98,17,82,11,35,60,70,9,2,68,97,77,22,53,7,56,18,52,67,54,6,44,87,36,33,57,12,93,51,81,32,27,55,39,78,28,59,96,95,43,61,37,58,62,92,4,79,86,65,76,75,34,40
22,87,11,61,62,69,24,7,64,32,72,28,36,10,2,48,45,73,15,20,68,84,35,86,13,33,51,49,81,44,47,27,67,53,85,70,78,74,46,41,40,21,25,9,38,54,90,59,30,76,58,75,17,82,57,92,66,18,88,94,19,98,65,50,12,23,63,26,89,3,6,43,4,71,55,83,60,8,16,29
9,12,65,48,25,76,11,83,35,1,29,79,84,18,97,49,5,63,16,64,78,82,3,99,52,94,85,70,40,88,36,42,39,34,51,41,54,62,17,95,50,73,37,7,93,98,66,23,4,96,60,8,75,55,91,89,47,53,32,57,19,15,58,100,80,61,27,33,21,92,13,81,86,69,26,22,90,24,38,77
55,16,74,40,51,98,43,39,41,95,87,96,9,88,56,54,26,37,62,8,77,19,57,61,69,92,18,79,10,36,86,1,47,46,66,78,59,15,60,73,84,50,33,58,5,83,13,99,32,23,85,89,6,90,28,100,75,24,14,29,20,3,72,53,34,91,48,80,7,67,63,71,2,31,22,17,38,44,70,68
97,32,81,24,80,79,74,63,36,73,93,84,88,94,29,22,44,33,51,4,98,5,7,16,28,52,12,71,100,30,95,59,92,87,68,76,18,23,69,83,72,96,55,50,37,8,19,42,38,60,48,53,62,2,66,17,49,54,31,89,82,78,45,57,40,35,20,13,91,90,10,85,70,21,25,27,14,77,46,26
91,88,69,10,15,16,32,63,17,11,42,72,18,19,49,5,25,3,45,35,47,27,58,30,66,75,64,70,96,81,59,20,38,55,87,34,99,98,39,48,43,28,61,2,46,97,92,73,77,79,83,90,82,67,62,89,40,33,26,65,53,8,78,71,24,74,12,85,22,1,93,14,100,51,13,21,31,9,76,52
75,10,59,18,26,73,29,24,91,100,74,11,79,40,22,78,58,60,94,48,97,65,63,8,51,87,42,12,96,80,71,17,68,64,45,6,53,82,86,33,34,41,39,54,89,43,32,9,85,38,49,70,88,99,2,57,3,37,50,72,35,31,95,23,77,28,61,19,5,92,16,14,27,36,4,81,62,98,44,46
65,10,89,25,92,23,45,81,27,84,97,26,22,99,77,93,3,50,66,96,94,30,95,48,71,91,53,44,83,68,5,61,57,90,98,17,100,70,54,59,40,18,32,79,31,49,62,36,38,52,87,88,63,64,7,82,24,29,58,72,46,11,47,12,86,15,1,67,78,80,14,21,8,34,39,9,43,13,28,6
31,90,69,46,44,86,72,39,80,93,9,38,12,18,88,91,27,92,77,68,71,87,7,23,16,62,59,61,58,10,85,79,100,19,97,54,60,25,65,32,47,8,41,40,52,70,15,67,98,99,3,64,26,96,50,89,94,56,84,83,75,20,51,29,1,45,24,13,35,17,36,76,48,34,55,81,4,63,6,66
58,15,78,20,35,23,92,88,75,69,2,19,93,24,47,55,59,3,25,39,100,1,68,16,72,63,50,9,5,14,71,61,18,30,77,84,74,34,86,10,99,62,82,85,4,60,57,97,6,32,8,36,87,27,48,95,46,13,96,45,90,81,67,65,73,70,22,29,56,80,64,53,44,41,54,12,76,33,11,26
