95,65,9,7,57,91,22,39,58,72,80,45,71,86,33,50,96,44,52,83,54,81,35,79,87,18,27,15,89,5,70,20,14,88,69,49,26,68,28,51,8,40,47,3,66,1,75,13,61,29,31,25,76,41,60,19,62,48,92,55,24,63,94,53,23,99,12,42,30,37,36,67,11,64,21,77,10,38,34,56
21,40,61,6,18,63,36,58,86,100,89,16,73,49,38,13,67,7,12,24,66,10,93,9,4,28,17,37,39,1,75,48,91,45,34,80,11,29,74,20,2,82,84,72,81,85,15,30,94,23,77,14,32,60,50,57,19,27,59,41,70,26,25,92,99,46,22,95,3,35,69,79,31,83,54,51,90,87,5,76
11,25,55,29,63,48,57,50,45,31,39,60,10,37,61,16,78,3,91,93,98,1,79,18,14,17,77,49,32,54,82,44,13,89,94,6,24,2,58,43,40,67,47,86,35,23,15,27,34,28,8,97,42,56,73,85,65,22,100,4,74,62,76,52,75,41,9,66,70,30,20,68,83,72,64,92,90,5,88,36
36,21,80,23,28,72,89,5,25,34,48,26,63,8,78,15,38,44,42,92,27,67,62,84,32,68,99,58,11,96,100,54,12,53,9,7,41,95,87,13,83,37,4,20,24,88,18,40,43,31,79,60,61,14,3,97,45,93,66,30,6,77,19,33,56,73,94,90,76,22,47,81,49,2,50,75,35,51,85,10
32,41,82,85,60,12,34,23,40,74,100,49,26,73,7,61,79,11,43,86,20,50,15,5,2,24,83,42,94,21,17,1,89,78,6,13,72,64,91,33,69,25,46,45,14,58,19,92,44,48,47,62,30,59,71,95,31,77,28,76,98,90,52,97,9,36,68,38,63,81,99,70,57,93,8,55,18,84,96,88
39,2,70,68,10,50,65,55,69,29,35,97,71,86,92,98,72,22,64,8,26,16,54,81,53,14,77,76,66,51,27,47,23,79,61,31,82,44,73,34,46,43,15,52,84,67,11,100,83,56,28,33,7,85,20,93,24,99,21,25,41,60,5,1,4,95,40,91,74,17,80,87,36,42,37,45,12,48,13,3
59,30,28,40,39,47,58,46,79,93,98,9,16,94,17,7,34,99,87,3,48,37,84,49,31,23,24,38,45,35,2,36,75,10,22,65,44,96,20,18,51,78,25,61,76,6,1,53,19,13,33,14,72,26,73,71,15,81,29,67,66,92,12,57,4,8,54,70,27,42,41,97,21,85,90,77,74,64,82,43
7,6,66,30,47,31,79,69,33,34,27,92,91,29,57,2,53,94,5,86,13,35,96,26,42,18,83,84,62,10,36,46,100,1,19,70,63,25,11,61,49,15,52,75,48,17,60,95,43,39,99,12,72,24,87,64,37,82,80,73,89,76,88,41,55,40,32,71,58,23,9,97,3,77,98,14,44,56,90,21
89,65,58,66,64,15,86,21,45,94,14,67,33,75,19,57,36,11,76,9,70,30,35,2,40,88,73,83,81,53,46,63,31,90,25,92,7,26,12,68,3,34,44,56,24,8,77,23,29,100,50,74,4,16,98,87,37,69,59,47,80,93,78,42,82,20,38,41,79,84,49,51,61,13,55,62,28,52,60,10
74,27,76,15,92,44,51,23,75,65,81,79,43,35,10,91,69,6,32,29,13,45,83,89,72,28,52,82,60,9,86,40,61,31,41,17,64,16,18,4,26,77,54,8,71,12,46,37,20,2,5,36,93,100,3,99,90,42,14,80,67,85,78,24,50,56,21,84,59,11,88,58,33,47,22,73,63,94,95,49
17,99,62,1,84,68,12,58,16,51,55,33,50,40,37,7,79,28,10,85,3,64,42,75,93,94,4,74,5,98,57,36,65,78,44,60,2,90,34,47,95,6,63,23,59,29,69,30,38,86,26,77,21,67,80,89,48,96,91,76,92,83,20,19,41,61,45,46,73,49,66,88,82,54,32,8,27,39,97,71
67,51,29,62,17,55,39,74,46,88,79,26,44,72,34,70,4,8,92,68,35,33,27,36,23,18,28,5,15,61,65,91,85,19,3,96,66,49,83,43,94,24,59,57,20,30,53,1,6,80,16,60,48,97,71,81,21,69,38,78,10,99,31,75,52,22,100,14,58,63,98,9,90,56,13,54,89,45,86,41
32,84,91,67,90,52,97,25,22,1,9,7,28,10,98,14,40,47,57,48,33,34,11,76,77,81,68,61,20,50,54,94,6,66,24,72,69,70,56,35,19,13,15,51,27,44,37,8,92,82,83,80,42,43,18,85,73,31,87,36,63,30,93,5,65,64,12,55,74,95,3,99,100,96,88,58,62,49,4,86
